num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
10,35,30,10,4,0.11428571428571427,0.14379084967320263,1942.89,1642,2.9052202701568604,1293,5.68103289604187,1338,5.983917713165283
10,40,30,10,4,0.09722222222222222,0.13105413105413108,2185.5,1858,3.0956273078918457,1528,6.675871849060059,1494,6.520981788635254
10,45,30,10,4,0.09629629629629631,0.09595959595959594,2379.93,2099,3.4749321937561035,1670,7.33913516998291,1688,7.700796127319336
10,50,30,10,4,0.07777777777777778,0.09523809523809525,2579.39,2274,4.2403833866119385,1853,8.127248764038086,1805,8.644423723220825
15,5,30,10,4,0.7285714285714286,0.7321428571428572,777.23,613,0.5960376262664795,534,1.3376672267913818,551,1.4374973773956299
15,10,30,10,4,0.48571428571428565,0.46825396825396826,1054.95,882,1.1440324783325195,670,2.2047293186187744,724,2.5715508460998535
15,15,30,10,4,0.38571428571428573,0.3826530612244898,1335.91,1146,1.6352016925811768,916,3.541733503341675,898,3.7141196727752686
15,20,30,10,4,0.31071428571428567,0.2706766917293233,1592.44,1297,2.4303085803985596,1051,4.378283739089966,1092,4.776839256286621
15,25,30,10,4,0.23714285714285716,0.20238095238095236,1859.96,1470,2.7031826972961426,1179,5.391918659210205,1263,5.7200822830200195
15,30,30,10,4,0.20476190476190476,0.21428571428571425,2102.64,1792,3.158808946609497,1376,6.637937307357788,1371,6.630039215087891
15,35,30,10,4,0.17755102040816326,0.16386554621848737,2332.12,1977,3.6581664085388184,1482,7.154074430465698,1581,8.047978639602661
15,40,30,10,4,0.13214285714285715,0.17582417582417578,2547.27,2233,4.232807159423828,1653,8.650879144668579,1691,8.754251718521118
15,45,30,10,4,0.1603174603174603,0.12987012987012986,2798.38,2488,4.557421445846558,1854,9.954139947891235,1834,10.07584834098816
15,50,30,10,4,0.13285714285714284,0.15160349854227406,2988.65,2715,5.172265529632568,1982,10.790468692779541,1978,11.941512107849121
20,5,30,10,4,0.7894736842105263,0.7894736842105263,940.31,743,0.7933521270751953,666,1.917133092880249,693,2.1005640029907227
20,10,30,10,4,0.6105263157894737,0.5789473684210527,1318.36,1131,1.6650235652923584,955,3.3850457668304443,921,3.6190550327301025
20,15,30,10,4,0.4842105263157894,0.46992481203007513,1601.34,1324,2.4499173164367676,1063,4.581742286682129,1075,5.1342198848724365
20,20,30,10,4,0.33947368421052626,0.3988919667590028,1858.68,1591,2.9348835945129395,1140,6.222382068634033,1215,6.7153639793396
20,25,30,10,4,0.3494736842105263,0.3114035087719298,2203.02,1874,3.9337708950042725,1505,7.452160596847534,1438,8.452884674072266
20,30,30,10,4,0.2842105263157895,0.2704174228675136,2443.99,2070,4.260442733764648,1645,8.963372945785522,1603,9.940600156784058
20,35,30,10,4,0.23759398496240602,0.2461300309597523,2715.72,2386,5.064372539520264,1724,9.528772354125977,1721,10.848387002944946
20,40,30,10,4,0.21710526315789475,0.23211875843454793,2902.29,2669,5.710452318191528,1905,11.810540199279785,1882,12.243390560150146
20,45,30,10,4,0.1988304093567251,0.17942583732057413,3111.38,2761,6.242623329162598,2075,13.234243869781494,1971,14.354331254959106
20,50,30,10,4,0.1726315789473684,0.1686358754027927,3355.28,3030,7.032567739486694,2187,14.201268672943115,2158,15.537272930145264
25,5,30,10,4,0.8416666666666668,0.8333333333333334,1288.89,1112,1.1451671123504639,1032,2.22070050239563,946,2.752716541290283
25,10,30,10,4,0.6416666666666667,0.6574074074074073,1502.44,1278,1.947533130645752,978,4.096609830856323,993,4.276799917221069
25,15,30,10,4,0.5194444444444444,0.5267857142857143,1886.61,1532,2.6750032901763916,1248,5.523881196975708,1251,6.286916732788086
25,20,30,10,4,0.4333333333333333,0.45175438596491224,2123.91,1781,3.4321413040161133,1336,6.997718811035156,1374,8.060689210891724
25,25,30,10,4,0.38666666666666666,0.34375,2487.86,2220,4.2907397747039795,1593,9.253789901733398,1604,10.155260801315308
25,30,30,10,4,0.3097222222222222,0.3275862068965517,2713.22,2397,5.120446681976318,1633,10.646497249603271,1711,11.903375625610352
25,35,30,10,4,0.30714285714285716,0.28431372549019607,2978.67,2608,6.102484941482544,1863,12.585859775543213,1883,13.314016819000244
25,40,30,10,4,0.24375,0.26282051282051283,3199.64,2900,6.838964939117432,1990,13.940380096435547,1989,15.0697500705719
25,45,30,10,4,0.22407407407407404,0.23863636363636365,3473.65,3079,7.564304828643799,2149,15.360522985458374,2194,16.711999654769897
25,50,30,10,4,0.23416666666666663,0.21428571428571427,3701.27,3322,8.284105777740479,2437,17.46099591255188,2318,18.652291774749756
30,5,30,10,4,0.8620689655172414,0.8620689655172414,1298.06,1131,1.1698102951049805,939,2.374370813369751,966,2.99802827835083
30,10,30,10,4,0.6931034482758622,0.7088122605363983,1707.55,1455,2.1413981914520264,1148,4.283929347991943,1179,5.230782747268677
30,15,30,10,4,0.5701149425287357,0.5763546798029557,2095.55,1785,3.210275650024414,1378,6.61842679977417,1372,7.661448240280151
30,20,30,10,4,0.4879310344827587,0.4791288566243194,2405.29,2112,4.3288352489471436,1554,8.45722222328186,1526,9.69051718711853
30,25,30,10,4,0.41793103448275865,0.40948275862068967,2742.46,2417,5.117501974105835,1756,10.561031103134155,1760,12.044228792190552
30,30,30,10,4,0.37586206896551727,0.36741973840665876,2972.23,2556,6.05823540687561,1909,12.146240949630737,1924,13.604907512664795
30,35,30,10,4,0.3300492610837439,0.3194726166328601,3199.72,2800,6.693403720855713,2038,13.904211282730103,1980,16.13464856147766
30,40,30,10,4,0.2991379310344827,0.3236074270557029,3473.23,3166,8.80862045288086,2202,15.969099521636963,2172,17.884597539901733
30,45,30,10,4,0.25287356321839083,0.28761755485893414,3736.19,3378,8.231327056884766,2302,17.643184423446655,2309,19.902570962905884
30,50,30,10,4,0.25655172413793104,0.2617874736101337,3998.83,3594,9.897742986679077,2506,20.338987112045288,2508,22.595223426818848
35,5,30,10,4,0.8823529411764705,0.8823529411764706,1573.51,1349,1.3952257633209229,1225,2.9313342571258545,1171,3.82147216796875
35,10,30,10,4,0.7411764705882352,0.7450980392156862,1969.7,1633,2.6058692932128906,1326,5.331054210662842,1331,6.63832426071167
35,15,30,10,4,0.6294117647058823,0.6365546218487396,2360.36,2008,3.699381113052368,1630,7.810911178588867,1482,9.160811185836792
35,20,30,10,4,0.55,0.5278637770897833,2659.74,2323,4.623574495315552,1784,9.499117136001587,1681,11.232536792755127
35,25,30,10,4,0.4717647058823529,0.45343137254901955,2974.96,2469,5.539032459259033,1916,11.590333461761475,1786,13.609748363494873
35,30,30,10,4,0.41078431372549024,0.40060851926977686,3237.31,2856,6.456528663635254,2046,13.671178340911865,1980,16.392128229141235
35,35,30,10,4,0.3697478991596639,0.3667820069204152,3477.33,3127,7.3108344078063965,2209,16.247999668121338,2166,18.409668922424316
35,40,30,10,4,0.34852941176470587,0.34389140271493207,3840.95,3477,8.388821840286255,2555,18.423570156097412,2376,21.178725004196167
35,45,30,10,4,0.30653594771241827,0.2974598930481283,4059.88,3678,9.527088642120361,2607,20.312278032302856,2508,23.456330060958862
35,50,30,10,4,0.2723529411764706,0.2797118847539015,4299.65,3961,10.60319447517395,2753,22.817458868026733,2672,25.550979614257812
40,5,30,10,4,0.8974358974358975,0.8974358974358975,1837.76,1592,1.63661527633667,1550,3.379617691040039,1324,4.705385446548462
40,10,30,10,4,0.7692307692307692,0.769230769230769,2214.05,1981,2.8004016876220703,1607,5.80527138710022,1483,7.527612924575806
40,15,30,10,4,0.6615384615384615,0.6648351648351648,2607.85,2271,3.846658229827881,1655,8.666510105133057,1656,10.723957061767578
40,20,30,10,4,0.5666666666666667,0.5762483130904184,2896.23,2585,5.3425469398498535,1893,11.610534906387329,1886,14.212308168411255
40,25,30,10,4,0.5117948717948718,0.5128205128205128,3171.66,2820,6.695047616958618,2018,14.255840539932251,1998,16.610838890075684
40,30,30,10,4,0.44957264957264953,0.45092838196286467,3492.42,3065,7.9640867710113525,2269,16.7931010723114,2117,19.447711944580078
40,35,30,10,4,0.4065934065934066,0.4125188536953242,3816.55,3389,9.599325895309448,2416,19.197104454040527,2339,22.835996866226196
40,40,30,10,4,0.3583333333333333,0.3701512163050624,4093.5,3654,10.811348676681519,2567,22.045262813568115,2519,29.211888790130615
40,45,30,10,4,0.34529914529914524,0.33741258741258745,4286.89,3791,13.800641775131226,2669,27.7312331199646,2647,33.858720541000366
40,50,30,10,4,0.32153846153846144,0.3171114599686028,4637.16,4153,14.432243585586548,3020,31.67564034461975,2819,35.80858635902405
45,5,30,10,4,0.9090909090909092,0.9090909090909091,1909.45,1668,2.033763885498047,1549,4.193761110305786,1454,6.150550603866577
45,10,30,10,4,0.7954545454545455,0.803030303030303,2364.7,2045,3.875298261642456,1641,8.093347311019897,1678,10.402278423309326
45,15,30,10,4,0.6984848484848485,0.6948051948051948,2775.55,2497,5.401232481002808,1833,11.599764108657837,1803,14.226138830184937
45,20,30,10,4,0.6136363636363636,0.6232057416267942,3123.41,2743,6.698812007904053,2056,13.881426572799683,2004,18.975133419036865
45,25,30,10,4,0.5463636363636364,0.540719696969697,3444.64,3046,8.53525972366333,2235,17.149938821792603,2160,22.21296715736389
45,30,30,10,4,0.4871212121212121,0.4858934169278997,3725.01,3355,10.039984464645386,2377,21.561943292617798,2304,25.06614112854004
45,35,30,10,4,0.4538961038961039,0.43516042780748665,4104.48,3741,11.083036422729492,2600,26.053917407989502,2542,30.330012559890747
45,40,30,10,4,0.39431818181818185,0.3951048951048951,4368.57,3880,12.476673603057861,2769,27.18241858482361,2641,33.13705587387085
45,45,30,10,4,0.37676767676767675,0.36363636363636365,4681.34,4129,13.676798820495605,2961,31.498188018798828,2855,36.652912855148315
45,50,30,10,4,0.3563636363636364,0.33395176252319114,4888.03,4478,15.821486473083496,3134,33.53487181663513,2938,40.345720052719116
50,5,30,10,4,0.9183673469387756,0.9183673469387754,2080.66,1832,2.1051111221313477,1627,4.545114755630493,1596,6.764837980270386
50,10,30,10,4,0.8183673469387754,0.8163265306122448,2641.06,2316,4.192692995071411,1895,8.517274141311646,1799,11.91137957572937
50,15,30,10,4,0.7210884353741496,0.7230320699708456,2998.59,2670,5.772140264511108,2019,11.705779790878296,1968,16.540794134140015
50,20,30,10,4,0.653061224489796,0.6455424274973147,3356.52,3070,7.264594554901123,2265,16.512432098388672,2153,21.369314193725586
50,25,30,10,4,0.5730612244897959,0.5765306122448979,3672.98,3352,9.511314392089844,2330,20.9820716381073,2238,27.082637786865234
50,30,30,10,4,0.5210884353741496,0.49753694581280783,4035.3,3707,10.454657793045044,2625,25.45295763015747,2480,31.157138347625732
50,35,30,10,4,0.4816326530612244,0.4717887154861944,4260.02,3841,13.64166808128357,2670,29.145576000213623,2615,39.5706148147583
50,40,30,10,4,0.4285714285714285,0.42700156985871274,4618.86,4194,15.477214336395264,2962,33.7038836479187,2765,41.49520826339722
50,45,30,10,4,0.400907029478458,0.39795918367346933,4964.06,4559,18.31816053390503,3136,40.14953923225403,3016,47.5575225353241
50,50,30,10,4,0.37918367346938775,0.36484798000832985,5187.73,4830,17.104376792907715,3308,33.59724020957947,3120,40.75129055976868
